timestamp_us,px,py,pz,qw,qx,qy,qz,yaw_imu,yaw_slam
1107776544,0.0528596,0.00450001,-0.0243114,0.999992,-0.00372009,0.0010555,-0.000172295,0,0
1107780701,0.0528148,0.0045429,-0.0244479,0.999995,-0.00323591,0.000551962,-0.000172978,0,0
1107786756,0.0527497,0.00460538,-0.0246466,0.999996,-0.00273329,0.000687899,-0.000182961,0,0
1107795137,0.0526595,0.00469186,-0.0249217,0.999996,-0.0026689,0.000912386,-0.000189666,0,0
1107796723,0.0526425,0.00470822,-0.0249737,0.999995,-0.00298799,0.00137677,-0.000205114,0,0
1107801230,0.052594,0.00475473,-0.0251216,0.999993,-0.00342491,0.00156093,-0.00021192,0,0
1107806471,0.0525376,0.00480881,-0.0252936,0.99999,-0.00412882,0.00140767,-0.000214297,0,0
1107817799,0.0524157,0.00492569,-0.0256654,0.999991,-0.00417058,0.0012247,-0.00021099,0,0
1107820977,0.0523815,0.00495848,-0.0257697,0.999993,-0.00377036,0.000721641,-0.000204394,0,0
1107825067,0.0523375,0.00500068,-0.025904,0.999994,-0.00341383,0.000783119,-0.000208722,0,0
1107828568,0.0522998,0.00503681,-0.0260189,0.999995,-0.00293613,0.00146006,-0.00022071,0,0
1107834920,0.0522315,0.00510235,-0.0262273,0.999994,-0.00306374,0.00167424,-0.000226366,0,0
1107836639,0.052213,0.00512009,-0.0262837,0.999991,-0.00368081,0.00204889,-0.000238725,0,0
1107840506,0.0521714,0.00515999,-0.0264107,0.999991,-0.00382117,0.00204654,-0.000239817,0,0
1107844832,0.0521248,0.00520462,-0.0265526,0.99999,-0.00416291,0.00151626,-0.000227172,0,0
1107846724,0.0521044,0.00522415,-0.0266147,0.999992,-0.00382878,0.00112431,-0.000219323,0,0
1107850425,0.0520646,0.00526233,-0.0267362,0.999994,-0.00336383,0.0011057,-0.000222979,0,0
1107853584,0.0520306,0.00529493,-0.0268399,0.999994,-0.00317405,0.00157743,-0.00023407,0,0
1107858871,0.0519737,0.00534948,-0.0270134,0.999991,-0.00348859,0.00240394,-0.000250344,0,0
1107863931,0.0582225,0.00343277,-0.0133159,0.999991,-0.0035938,0.00244187,-0.000250727,0,0
1107867003,0.0583812,0.00340418,-0.0129945,0.999988,-0.00429455,0.00235413,-0.000247041,0,0
1107870620,0.058568,0.00337052,-0.0126162,0.999988,-0.00439733,0.00218397,-0.000246439,0,0
1107879543,0.0590288,0.00328748,-0.0116827,0.999992,-0.00382012,0.00115407,-0.000232477,0,0
1107880875,0.0590976,0.00327509,-0.0115434,0.999993,-0.00353217,0.00113314,-0.000233047,0,0
1107883528,0.0592346,0.0032504,-0.0112659,0.999993,-0.00346687,0.00125638,-0.000237381,0,0
1107888686,0.059501,0.0032024,-0.0107263,0.999992,-0.00362601,0.00171565,-0.000259031,0,0
1107893374,0.0597431,0.00315877,-0.0102359,0.99999,-0.00400984,0.00191354,-0.000265856,0,0
1107895876,0.0598724,0.00313548,-0.00997414,0.999984,-0.00538217,0.0016904,-0.000264816,0,0
1107899808,0.0600754,0.00309889,-0.00956281,0.999984,-0.00544305,0.00155408,-0.000264248,0,0
1107907743,0.0604852,0.00302505,-0.00873274,0.999984,-0.00539325,0.00148927,-0.000263023,0,0
1107929626,0.0616154,0.0028214,-0.00644356,0.999987,-0.00484508,0.00139151,-0.000263081,0,0
1107932894,0.0617842,0.00279099,-0.00610169,0.999988,-0.00460216,0.00155563,-0.000269962,0,0
1107936301,0.0619601,0.00275928,-0.00574529,0.999987,-0.00469542,0.00213686,-0.000289674,0,0
1107938162,0.0620562,0.00274196,-0.00555061,0.999984,-0.00504257,0.00249556,-0.000304941,0,0
1107960849,0.0504096,0.0174032,-0.0202398,0.999967,-0.0077808,0.00244188,-0.000327409,0,0
1107964826,0.050113,0.0179501,-0.0204909,0.999967,-0.0073885,0.00347415,-0.000341379,0,0
1107965425,0.0500683,0.0180324,-0.0205287,0.999966,-0.00748641,0.00355405,-0.000342986,0,0
1107965953,0.0500289,0.018105,-0.0205621,0.999964,-0.00766791,0.00350689,-0.00034411,0,0
1107966435,0.049993,0.0181713,-0.0205925,0.999965,-0.00768341,0.00318003,-0.00034469,0,0
1107968738,0.0498212,0.018488,-0.020738,0.999968,-0.00746747,0.00294232,-0.000343776,0,0
1107981500,0.0488695,0.0202428,-0.0215439,0.999975,-0.00650487,0.00277309,-0.000342977,0,0
1107985363,0.0485814,0.0207739,-0.0217878,0.999976,-0.00635558,0.00284064,-0.000346046,0,0
1107986017,0.0485326,0.0208639,-0.0218291,0.999975,-0.00623728,0.00335178,-0.000356453,0,0
1107988370,0.0483571,0.0211874,-0.0219777,0.999973,-0.0064872,0.00353357,-0.000365452,0,0
1108004982,0.0509141,0.0158816,-0.0201723,0.999968,-0.00728743,0.00341512,-0.000375954,0,0
1108008793,0.0508512,0.0159663,-0.0202447,0.999968,-0.00734834,0.00308436,-0.000373034,0,0
1108011650,0.050804,0.0160298,-0.0202989,0.999971,-0.00707822,0.00276286,-0.000369434,0,0
1108013330,0.0507763,0.0160671,-0.0203308,0.999974,-0.00669293,0.00261453,-0.00037019,0,0
1108014687,0.0507539,0.0160972,-0.0203566,0.999977,-0.00616863,0.00274472,-0.000376167,0,0
1108026505,0.0505587,0.0163599,-0.0205809,0.999977,-0.0059397,0.00330234,-0.000384438,0,0
1108033114,0.0504496,0.0165067,-0.0207064,0.999974,-0.00619627,0.0036409,-0.000393287,0,0
1108035802,0.0504052,0.0165664,-0.0207575,0.99997,-0.00679092,0.00363652,-0.000399039,0,0
1108044237,0.0502659,0.0167539,-0.0209176,0.99997,-0.00704595,0.00312135,-0.00039527,0,0
1108054983,0.0500885,0.0169927,-0.0211216,0.999972,-0.00687841,0.0029189,-0.00039157,0,0
1108062217,0.049969,0.0171534,-0.021259,0.999977,-0.00629696,0.00268153,-0.000395634,0,0
1108067449,0.0498826,0.0172697,-0.0213583,0.999979,-0.00591412,0.00277453,-0.000397918,0,0
1108076523,0.0497328,0.0174713,-0.0215306,0.999978,-0.00564566,0.00338577,-0.000410483,0,0
1108083286,0.0496211,0.0176216,-0.021659,0.999976,-0.00588627,0.00360778,-0.000415139,0,0
1108090986,0.049494,0.0177927,-0.0218052,0.999971,-0.00674611,0.00355645,-0.000427556,0,0
1108100272,0.0493406,0.0179991,-0.0219815,0.999971,-0.00681707,0.00341654,-0.000426531,0,0
1108106941,0.0492305,0.0181473,-0.0221081,0.999975,-0.00652372,0.00286241,-0.000416848,0,0
1108119185,0.0490283,0.0184193,-0.0223406,0.999977,-0.00618232,0.00275923,-0.000415891,0,0
1108126454,0.0489083,0.0185809,-0.0224786,0.999981,-0.00545013,0.00290771,-0.000423557,0,0
1108130027,0.0488493,0.0186603,-0.0225464,0.999981,-0.00537379,0.00315777,-0.000431507,0,0
1108134081,0.0487823,0.0187503,-0.0226234,0.999977,-0.005731,0.00356623,-0.000445523,0,0
1108141964,0.0486522,0.0189255,-0.022773,0.999972,-0.00661425,0.00340686,-0.000459914,0,0
1108145084,0.0486007,0.0189949,-0.0228323,0.999974,-0.00646174,0.00301567,-0.000453151,0,0
1108153140,0.0484676,0.0191739,-0.0229852,0.999981,-0.00566587,0.00257045,-0.000443293,0,0
1108157633,0.0483934,0.0192737,-0.0230705,0.999981,-0.0055062,0.00259375,-0.000444009,0,0
1108160871,0.04834,0.0193457,-0.023132,0.999982,-0.00511487,0.00310809,-0.00045811,0,0
1108167383,0.0482324,0.0194904,-0.0232556,0.99998,-0.005308,0.00335331,-0.000468105,0,0
1108171005,0.0481726,0.0195709,-0.0233244,0.999975,-0.0060688,0.00347243,-0.000473047,0,0
1108178485,0.0485147,0.00235623,-0.0181033,0.999975,-0.0061617,0.00330097,-0.000470628,0,0
1108183775,0.0484395,0.00198591,-0.018054,0.999978,-0.0059515,0.00277792,-0.000455286,0,0
1108190435,0.0483447,0.00151967,-0.0179918,0.999981,-0.00560659,0.00256984,-0.000450717,0,0
1108195319,0.0482752,0.00117777,-0.0179463,0.999985,-0.00476296,0.00272383,-0.000454993,0,0
1108201077,0.0481933,0.000774681,-0.0178925,0.999985,-0.00468193,0.00293014,-0.000459515,0,0
1108204953,0.0481382,0.000503342,-0.0178564,0.99998,-0.00517662,0.00354661,-0.000476267,0,0
1108209913,0.0480676,0.000156118,-0.0178101,0.999979,-0.00535219,0.00356323,-0.00047726,0,0
1108220262,0.0479204,-0.000568364,-0.0177135,0.999978,-0.00578137,0.00315451,-0.00046872,0,0
1108228635,0.0478013,-0.00115452,-0.0176354,0.99998,-0.00568884,0.00269616,-0.000468288,0,0
1108233181,0.0477366,-0.00147276,-0.017593,0.999985,-0.00455086,0.00316805,-0.00048553,0,0
1108239436,0.0476476,-0.00191064,-0.0175346,0.999981,-0.00487552,0.00361112,-0.000503407,0,0
1108243620,0.0475881,-0.00220354,-0.0174956,0.99998,-0.0051678,0.00362603,-0.000506483,0,0
1108247956,0.0475264,-0.00250708,-0.0174551,0.999979,-0.00560416,0.00331873,-0.000508963,0,0
1108252274,0.0474649,-0.00280936,-0.0174148,0.99998,-0.00559907,0.00287462,-0.000503847,0,0
